timestamp,red,ir
1766327479.3574662,120958,114037
1766327479.3684208,120958,114037
1766327479.3793721,120958,114037
1766327479.3903239,120958,114037
1766327479.401282,121014,114067
1766327479.4122407,121014,114067
1766327479.4232264,120869,114014
1766327479.4341826,121079,114087
1766327479.445136,121079,114087
1766327479.4560888,121079,114087
1766327479.4670422,120885,114014
1766327479.4780025,121120,114105
1766327479.4889574,121120,114105
1766327479.4999096,120939,114041
1766327479.5108614,121184,114141
1766327479.5218883,121184,114141
1766327479.532905,121184,114141
1766327479.5438735,121015,114069
1766327479.5548275,121202,114162
1766327479.5657885,121202,114162
1766327479.5767422,121202,114162
1766327479.587693,121100,114102
1766327479.598724,121224,114127
1766327479.609687,121224,114127
1766327479.6206477,121150,114148
1766327479.6316009,120914,114005
1766327479.6425536,120914,114005
1766327479.6535256,120914,114005
1766327479.6644828,121212,114148
1766327479.675435,120578,113864
1766327479.686407,120578,113864
1766327479.6973693,120578,113864
1766327479.7083247,120578,113864
1766327479.7192812,120461,113811
1766327479.7302332,120461,113811
1766327479.741187,121304,114191
1766327479.75214,120495,113825
1766327479.7630937,120495,113825
1766327479.7740638,120495,113825
1766327479.7850204,121331,114197
1766327479.7960606,120533,113872
1766327479.807026,120533,113872
1766327479.8179886,121248,114170
1766327479.8289988,120661,113910
1766327479.8399599,120661,113910
1766327479.8509142,120661,113910
1766327479.8618708,120845,113975
1766327479.8728294,120719,113967
1766327479.8837981,120719,113967
1766327479.8972201,120591,113860
1766327479.9083774,120778,113950
1766327479.919416,120778,113950
1766327479.9303782,120778,113950
1766327479.9413354,120546,113846
1766327479.9522924,120789,113971
1766327479.9632478,120789,113971
1766327479.9742033,120789,113971
1766327479.9851582,120561,113857
1766327479.9961112,120854,113994
1766327480.0070627,120854,113994
1766327480.0180268,120630,113895
1766327480.028982,120927,114026
1766327480.0399346,120927,114026
1766327480.0508876,120927,114026
1766327480.0618398,120743,113945
1766327480.0727942,121007,114065
1766327480.0837593,121007,114065
1766327480.0947127,121007,114065
1766327480.105667,120792,113969
1766327480.1166365,121074,114103
1766327480.1276016,121074,114103
1766327480.138554,120832,113987
1766327480.1495075,121148,114127
1766327480.16046,121148,114127
1766327480.1714125,121148,114127
1766327480.1823652,120846,113990
1766327480.1933546,121156,114136
1766327480.2043128,121156,114136
1766327480.2152693,120878,113995
1766327480.2262306,121243,114129
1766327480.2372382,121243,114129
1766327480.2481964,121243,114129
1766327480.2591488,120980,114050
1766327480.2701173,121281,114185
1766327480.2810907,121281,114185
1766327480.2920458,121281,114185
1766327480.3030033,121084,114086
1766327480.3139675,121317,114196
1766327480.324929,121317,114196
1766327480.3358846,121131,114138
1766327480.346839,121231,114160
1766327480.3577905,121231,114160
1766327480.3687577,121231,114160
1766327480.3797123,121188,114139
1766327480.390665,120864,113989
1766327480.4016175,120864,113989
1766327480.4126625,120864,113989
1766327480.4236352,121223,114148
1766327480.4345932,120632,113907
1766327480.4455497,120632,113907
1766327480.4565036,121302,114187
1766327480.4674735,120590,113872
1766327480.4784555,120590,113872
1766327480.4894214,120590,113872
1766327480.5003755,121344,114200
1766327480.511329,120612,113896
1766327480.5222948,120612,113896
1766327480.5332494,121329,114168
1766327480.544208,120721,113940
1766327480.55516,120721,113940
1766327480.5661182,120721,113940
1766327480.5770748,121039,114065
1766327480.5882814,120854,113994
1766327480.5994525,120854,113994
1766327480.6105468,120854,113994
1766327480.6216326,120633,113903
1766327480.632809,120958,114037
1766327480.6439338,120958,114037
1766327480.6551037,120549,113801
1766327480.6662202,120869,114014
1766327480.6773164,120869,114014
1766327480.6884181,120869,114014
1766327480.6996577,120542,113838
1766327480.7108536,120885,114014
1766327480.721925,120885,114014
1766327480.7330174,120573,113834
1766327480.744229,120939,114041
1766327480.7552896,120939,114041
1766327480.7663596,120939,114041
1766327480.7780108,120676,113910
1766327480.789186,121015,114069
1766327480.800248,121015,114069
1766327480.8112085,120777,113947
1766327480.8222098,121100,114102
1766327480.833176,121100,114102
1766327480.8441944,121100,114102
1766327480.8551571,120821,113977
1766327480.8661222,121150,114148
1766327480.8770795,121150,114148
1766327480.8880486,121150,114148
1766327480.8990026,120849,113977
1766327480.9099565,121212,114148
1766327480.92092,121212,114148
1766327480.9318755,120846,113981
1766327480.942829,120578,113864
1766327480.9537814,120578,113864
1766327480.9647403,120578,113864
1766327480.9756956,120932,114025
1766327480.9866493,121304,114191
1766327480.997602,121304,114191
1766327481.0085552,121304,114191
1766327481.0195148,121046,114086
1766327481.0304701,121331,114197
1766327481.0414221,121331,114197
1766327481.0523758,121106,114095
1766327481.0633276,121248,114170
1766327481.0742912,121248,114170
1766327481.085252,121248,114170
1766327481.0962064,121161,114120
1766327481.1071582,120845,113975
1766327481.1181166,120845,113975
1766327481.1290562,121203,114143
1766327481.1400096,120591,113860
1766327481.1509624,120591,113860
1766327481.161914,120591,113860
1766327481.1728852,121266,114160
1766327481.1838405,120546,113846
1766327481.1947954,120546,113846
1766327481.205748,120546,113846
1766327481.2167115,121305,114178
1766327481.2276776,120561,113857
1766327481.2386327,120561,113857
1766327481.2495859,121293,114170
1766327481.2605393,120630,113895
1766327481.2714965,120630,113895
1766327481.2824624,120630,113895
1766327481.2934175,121210,114129
1766327481.3043704,120743,113945
1766327481.3153284,120743,113945
1766327481.3262901,120743,113945
1766327481.3372483,120822,113963
1766327481.348201,120792,113969
1766327481.359154,120792,113969
1766327481.3701136,120578,113832
1766327481.381068,120832,113987
1766327481.3922496,120832,113987
1766327481.4032197,120832,113987
1766327481.4141803,120528,113837
1766327481.4251485,120846,113990
1766327481.436102,120846,113990
1766327481.4471183,120540,113845
1766327481.4582107,120878,113995
1766327481.469284,120878,113995
1766327481.4803483,120878,113995
1766327481.4913337,120640,113886
1766327481.5022855,120980,114050
1766327481.5132432,120980,114050
1766327481.5242307,120980,114050
1766327481.5351906,120803,113946
1766327481.5461445,121084,114086
1766327481.5570974,121084,114086
1766327481.568059,120854,114009
1766327481.5790157,121131,114138
1766327481.5900269,121131,114138
1766327481.6010742,121131,114138
1766327481.6120381,120864,113994
1766327481.623002,121188,114139
1766327481.6339612,121188,114139
1766327481.644918,121188,114139
1766327481.655871,121188,114139
1766327481.666834,121223,114148
1766327481.677796,121223,114148
1766327481.6887803,120958,114032
1766327481.699738,121302,114187
1766327481.7106917,121302,114187
1766327481.7216566,121302,114187
1766327481.7326136,121045,114073
1766327481.7435665,121344,114200
1766327481.7545192,121344,114200
1766327481.7654731,121138,114110
1766327481.776428,121329,114168
1766327481.787449,121329,114168
1766327481.7985134,121329,114168
1766327481.8094783,121209,114132
1766327481.82045,121039,114065
1766327481.8314042,121039,114065
1766327481.8423643,121039,114065
1766327481.8533177,121252,114161
1766327481.864277,120633,113903
1766327481.875255,120633,113903
1766327481.88632,121308,114196
1766327481.8973582,120549,113801
1766327481.9083953,120549,113801
1766327481.919465,120549,113801
1766327481.930509,121353,114200
1766327481.941546,120542,113838
1766327481.9525878,120542,113838
1766327481.963659,121418,114230
1766327481.9747028,120573,113834
1766327481.985777,120573,113834
1766327481.9968224,120573,113834
1766327482.0078645,121392,114207
1766327482.0189073,120676,113910
1766327482.030039,120676,113910
1766327482.0411189,120676,113910
1766327482.0521839,121113,114085
1766327482.0632324,120777,113947
1766327482.0743437,120777,113947
1766327482.085441,120757,113918
1766327482.0964987,120821,113977
1766327482.107541,120821,113977
1766327482.1185822,120821,113977
1766327482.1296265,120639,113866
1766327482.1406665,120849,113977
1766327482.1517031,120849,113977
1766327482.1627452,120616,113850
1766327482.173786,120846,113981
1766327482.1848233,120846,113981
1766327482.1958647,120846,113981
1766327482.2069693,120716,113919
1766327482.2180257,120932,114025
1766327482.2291522,120932,114025
1766327482.240206,120932,114025
1766327482.2512517,120807,113971
1766327482.2622938,121046,114086
1766327482.2733335,121046,114086
1766327482.2843883,120959,114006
1766327482.2954664,121106,114095
1766327482.3065052,121106,114095
1766327482.3175445,121106,114095
1766327482.328585,120968,114040
1766327482.3396277,121161,114120
1766327482.3506732,121161,114120
1766327482.3617103,120936,114005
1766327482.3727503,121203,114143
1766327482.3837948,121203,114143
1766327482.394856,121203,114143
1766327482.4059112,121015,114043
1766327482.4169543,121266,114160
1766327482.428015,121266,114160
1766327482.4390552,121266,114160
1766327482.4500916,121072,114083
1766327482.461129,121305,114178
1766327482.472211,121305,114178
1766327482.4832678,121173,114100
1766327482.4943092,121293,114170
1766327482.5053637,121293,114170
1766327482.516416,121293,114170
1766327482.5274556,121254,114152
1766327482.5384924,121210,114129
1766327482.549528,121210,114129
1766327482.560566,121294,114158
1766327482.571606,120822,113963
1766327482.5826657,120822,113963
1766327482.5938091,120822,113963
1766327482.6049085,121347,114190
1766327482.6159604,120578,113832
1766327482.6270013,120578,113832
1766327482.6380377,120578,113832
1766327482.649112,121417,114227
1766327482.6601741,120528,113837
1766327482.6712174,120528,113837
1766327482.6822665,121446,114222
1766327482.6933153,120540,113845
1766327482.7043839,120540,113845
1766327482.715427,120540,113845
1766327482.726464,121462,114221
1766327482.7375002,120640,113886
1766327482.7485378,120640,113886
1766327482.7595751,121315,114177
1766327482.7706285,120803,113946
1766327482.7816672,120803,113946
1766327482.793673,120803,113946
1766327482.8050637,120923,114000
1766327482.816289,120854,114009
1766327482.8274944,120854,114009
1766327482.8386693,120774,113896
1766327482.8497956,120864,113994
1766327482.8609035,120864,113994
1766327482.8719363,120864,113994
1766327482.8829622,120794,113942
1766327482.893984,121188,114139
1766327482.9050605,121188,114139
1766327482.9160683,121188,114139
1766327482.9271135,120840,113969
1766327482.9381113,120958,114032
1766327482.9490943,120958,114032
1766327482.9600847,120986,114005
1766327482.9710846,121045,114073
1766327482.982073,121045,114073
1766327482.993084,121045,114073
1766327483.0040712,121084,114072
1766327483.015088,121138,114110
1766327483.026128,121138,114110
1766327483.0371697,121072,114044
1766327483.0482063,121209,114132
1766327483.0592444,121209,114132
1766327483.070298,121209,114132
1766327483.0813386,121094,114074
1766327483.0923903,121252,114161
1766327483.1034293,121252,114161
1766327483.1144893,121252,114161
1766327483.125533,121101,114086
1766327483.1365697,121308,114196
1766327483.147608,121308,114196
1766327483.158644,121193,114092
1766327483.1696966,121353,114200
1766327483.1807363,121353,114200
1766327483.191873,121353,114200
1766327483.2029212,121264,114146
1766327483.2139602,121418,114230
1766327483.2250311,121418,114230
1766327483.2360742,121288,114149
1766327483.2471068,121392,114207
1766327483.2584486,121392,114207
1766327483.2696936,121392,114207
1766327483.2808616,121381,114191
1766327483.2919998,121113,114085
1766327483.3031433,121113,114085
1766327483.314286,121113,114085
1766327483.3253431,121417,114188
1766327483.3363116,120757,113918
1766327483.3472672,120757,113918
1766327483.3582273,121443,114208
1766327483.3692029,120639,113866
1766327483.380159,120639,113866
1766327483.3911128,120639,113866
1766327483.402065,121481,114237
1766327483.4130175,120616,113850
1766327483.4239824,120616,113850
1766327483.4349368,121440,114209
1766327483.44589,120716,113919
1766327483.456843,120716,113919
1766327483.4678047,120716,113919
1766327483.4787586,121106,114064
1766327483.4897232,120807,113971
1766327483.5006764,120807,113971
1766327483.5116267,120807,113971
1766327483.5225897,120836,113939
1766327483.5335438,120959,114006
1766327483.544496,120959,114006
1766327483.5554483,120779,113955
1766327483.566408,120968,114040
1766327483.5773602,120968,114040
1766327483.5883121,120968,114040
1766327483.5993454,120818,113940
1766327483.61031,120936,114005
1766327483.621282,120936,114005
1766327483.6322603,120936,114005
1766327483.6432137,120861,113957
1766327483.65418,121015,114043
1766327483.6651447,121015,114043
1766327483.6760952,121028,114040
1766327483.6870646,121072,114083
1766327483.6980205,121072,114083
1766327483.7089734,121072,114083
1766327483.7199333,121058,114064
1766327483.7308872,121173,114100
1766327483.7418387,121173,114100
1766327483.7527916,121037,114027
1766327483.763748,121254,114152
1766327483.774703,121254,114152
1766327483.7856553,121254,114152
1766327483.797056,121051,114060
1766327483.8080616,121294,114158
1766327483.819024,121294,114158
1766327483.8299797,121294,114158
1766327483.8409362,121078,114072
1766327483.8518913,121347,114190
1766327483.8628433,121347,114190
1766327483.8737993,121176,114096
1766327483.8847702,121417,114227
1766327483.8957305,121417,114227
1766327483.9066832,121417,114227
1766327483.9176404,121242,114132
1766327483.9285927,121446,114222
1766327483.9395452,121446,114222
1766327483.9504998,121446,114222
1766327483.9614518,121462,114221
1766327483.9724057,121462,114221
1766327483.9833732,121462,114221
1766327483.9943278,121349,114175
1766327484.00528,121315,114177
1766327484.016235,121315,114177
1766327484.0271862,121315,114177
1766327484.0381365,121388,114194
1766327484.0490913,120923,114000
1766327484.060043,120923,114000
1766327484.0709941,121459,114229
1766327484.0819561,120774,113896
1766327484.0929224,120774,113896
1766327484.103872,120774,113896
1766327484.1148272,121424,114199
1766327484.125781,120794,113942
1766327484.1367326,120794,113942
1766327484.1476848,120794,113942
1766327484.1586363,121105,114071
1766327484.1695888,120840,113969
1766327484.180541,120840,113969
1766327484.191492,120743,113914
1766327484.202444,120986,114005
1766327484.2134016,120986,114005
1766327484.2243552,120986,114005
1766327484.2353063,120629,113851
1766327484.2462583,121084,114072
1766327484.2572088,121084,114072
1766327484.2681615,121084,114072
1766327484.279113,120604,113831
1766327484.2900739,121072,114044
1766327484.301042,121072,114044
1766327484.311995,120642,113865
1766327484.322949,121094,114074
1766327484.333921,121094,114074
1766327484.3451238,121094,114074
1766327484.3566177,120750,113920
1766327484.367678,121101,114086
1766327484.3787286,121101,114086
1766327484.3898482,120815,113936
1766327484.4009502,121193,114092
1766327484.4120471,121193,114092
1766327484.42314,121193,114092
1766327484.4342961,120864,113969
1766327484.4453866,121264,114146
1766327484.456601,121264,114146
1766327484.4677446,120867,113993
1766327484.4788208,121288,114149
1766327484.4898827,121288,114149
1766327484.5010157,121288,114149
1766327484.511993,120912,113985
1766327484.5229735,121381,114191
1766327484.5339298,121381,114191
1766327484.5451589,121381,114191
1766327484.5561745,120988,114013
1766327484.5671456,121417,114188
1766327484.5781043,121417,114188
1766327484.589064,121068,114074
1766327484.6000962,121443,114208
1766327484.6110568,121443,114208
1766327484.6220305,121443,114208
1766327484.6329901,121136,114081
1766327484.6439457,121481,114237
1766327484.654902,121481,114237
1766327484.6658669,121481,114237
1766327484.6768231,121440,114209
1766327484.6878045,121440,114209
1766327484.6987638,121440,114209
1766327484.709719,121238,114118
1766327484.7206857,121106,114064
1766327484.7316406,121106,114064
1766327484.7425938,121106,114064
1766327484.753547,121294,114148
1766327484.7645202,120836,113939
1766327484.7754815,120836,113939
1766327484.7864351,121333,114158
1766327484.797506,120779,113955
1766327484.8085265,120779,113955
1766327484.819499,120779,113955
1766327484.8304632,121054,114029
1766327484.841479,120818,113940
1766327484.852437,120818,113940
1766327484.8633995,120818,113940
1766327484.8743773,120628,113857
1766327484.885338,120861,113957
1766327484.8963022,120861,113957
1766327484.9072583,120499,113770
1766327484.9182246,121028,114040
1766327484.9291806,121028,114040
1766327484.940134,121028,114040
1766327484.9510875,120468,113783
1766327484.962041,121058,114064
1766327484.9730005,121058,114064
1766327484.9839532,121058,114064
1766327484.994906,121037,114027
1766327485.0058584,121037,114027
1766327485.01682,121037,114027
1766327485.0277753,120557,113822
1766327485.038751,121051,114060
1766327485.0497055,121051,114060
1766327485.060658,121051,114060
1766327485.07162,120685,113879
1766327485.0825744,121078,114072
1766327485.0935395,121078,114072
1766327485.104493,120755,113923
1766327485.1154528,121176,114096
1766327485.1264057,121176,114096
1766327485.1373591,121176,114096
1766327485.1483119,120743,113906
1766327485.1592631,121242,114132
1766327485.1702218,121242,114132
1766327485.181175,121242,114132
1766327485.1921792,120768,113923
1766327485.2031376,121287,114132
1766327485.2141023,121287,114132
1766327485.225069,120855,113946
1766327485.2360246,121349,114175
1766327485.2469778,121349,114175
1766327485.25793,121349,114175
1766327485.268892,120941,113992
1766327485.279847,121388,114194
1766327485.2908106,121388,114194
1766327485.3017633,121388,114194
1766327485.3127167,121459,114229
1766327485.3236969,121459,114229
1766327485.3346567,121459,114229
1766327485.3456135,121093,114047
1766327485.3565674,121424,114199
1766327485.3675272,121424,114199
1766327485.3784816,121424,114199
1766327485.3894503,121144,114069
1766327485.4004042,121105,114071
1766327485.4113564,121105,114071
1766327485.4223194,121216,114094
1766327485.4332752,120743,113914
1766327485.4442272,120743,113914
1766327485.4551785,120743,113914
1766327485.4661376,121237,114105
1766327485.4770908,120629,113851
1766327485.4880762,120629,113851
1766327485.499106,120629,113851
1766327485.5100648,121178,114073
1766327485.5210557,120604,113831
1766327485.532013,120604,113831
1766327485.542965,120783,113926
1766327485.5539162,120642,113865
1766327485.5648754,120642,113865
1766327485.5758286,120642,113865
1766327485.5867808,120490,113766
1766327485.5978127,120750,113920
1766327485.6087723,120750,113920
1766327485.6197388,120750,113920
1766327485.6306975,120815,113936
1766327485.6416745,120815,113936
1766327485.6526692,120815,113936
1766327485.663628,120395,113739
1766327485.6745963,120864,113969
1766327485.6855533,120864,113969
1766327485.6965277,120864,113969
1766327485.7074893,120438,113764
1766327485.7184544,120867,113993
1766327485.7294254,120867,113993
1766327485.7403886,120602,113854
1766327485.751343,120912,113985
1766327485.7623272,120912,113985
1766327485.7732928,120912,113985
1766327485.7842498,120674,113869
1766327485.7953851,120988,114013
1766327485.8064315,120988,114013
1766327485.8174057,120988,114013
1766327485.8283687,120636,113865
1766327485.8393297,121068,114074
1766327485.850284,121068,114074
1766327485.8612366,120708,113851
1766327485.8722012,121136,114081
1766327485.8831534,121136,114081
1766327485.8941193,121136,114081
1766327485.9050727,120758,113899
1766327485.9160342,121155,114063
1766327485.926988,121155,114063
1766327485.937945,121155,114063
1766327485.9488988,121238,114118
1766327485.9598513,121238,114118
1766327485.9708097,121238,114118
1766327485.9818308,120942,113983
1766327485.992791,121294,114148
1766327486.0037432,121294,114148
1766327486.0147102,121294,114148
1766327486.0256653,121021,114018
1766327486.0366185,121333,114158
1766327486.0475702,121333,114158
1766327486.058523,121099,114059
1766327486.069484,121054,114029
1766327486.080457,121054,114029
1766327486.0914228,121054,114029
1766327486.1023767,121139,114057
1766327486.1133294,120628,113857
1766327486.1242924,120628,113857
1766327486.1352465,120628,113857
1766327486.1461987,121166,114078
1766327486.1571512,120499,113770
1766327486.1681085,120499,113770
1766327486.1790607,121241,114090
1766327486.190015,120468,113783
1766327486.2009683,120468,113783
1766327486.2119212,120468,113783
1766327486.2228806,121243,114094
1766327486.2338345,120473,113768
1766327486.244787,120473,113768
1766327486.255741,120473,113768
1766327486.2666972,120557,113822
1766327486.2776513,120557,113822
1766327486.2886117,120557,113822
1766327486.2995658,120596,113809
1766327486.3105156,120685,113879
1766327486.3214753,120685,113879
1766327486.3324518,120685,113879
1766327486.3434079,120466,113749
1766327486.3543637,120755,113923
1766327486.3653228,120755,113923
1766327486.376277,120482,113762
1766327486.387229,120743,113906
1766327486.3981812,120743,113906
1766327486.4091332,120743,113906
1766327486.4200919,120500,113763
1766327486.4310608,120768,113923
1766327486.442016,120768,113923
1766327486.4529684,120768,113923
1766327486.463923,120619,113839
1766327486.4748793,120855,113946
1766327486.4858325,120855,113946
1766327486.496796,120735,113904
1766327486.5077593,120941,113992
1766327486.5187206,120941,113992
1766327486.5296752,120941,113992
1766327486.540628,120746,113890
1766327486.55158,120978,113996
1766327486.562532,120978,113996
1766327486.5734897,120978,113996
1766327486.5844433,120717,113881
1766327486.595545,121093,114047
1766327486.6065142,121093,114047
1766327486.617483,120794,113911
1766327486.6284392,121144,114069
1766327486.6393917,121144,114069
1766327486.6503448,121144,114069
1766327486.6613932,120881,113938
1766327486.6723835,121216,114094
1766327486.6833408,121216,114094
1766327486.6943212,120987,113982
1766327486.7052798,121237,114105
1766327486.7162447,121237,114105
1766327486.7271981,121237,114105
1766327486.7381504,121038,114008
1766327486.7491028,121178,114073
1766327486.7600539,121178,114073
1766327486.7710128,121178,114073
1766327486.781985,121106,114037
1766327486.7933962,120783,113926
1766327486.8044658,120783,113926
1766327486.8154366,121139,114067
1766327486.8264697,120490,113766
1766327486.8374362,120490,113766
1766327486.8484128,120490,113766
1766327486.8593738,121191,114081
1766327486.870336,120360,113713
1766327486.8812954,120360,113713
1766327486.8922637,121235,114112
1766327486.9032161,120395,113739
1766327486.914171,120395,113739
1766327486.9252567,120395,113739
1766327486.9363334,121249,114101
1766327486.9474552,120438,113764
1766327486.9584913,120438,113764
1766327486.9694598,120438,113764
1766327486.9804149,121001,113975
1766327486.9913676,120602,113854
1766327487.0023222,120602,113854
1766327487.0132747,120642,113828
1766327487.0242362,120674,113869
1766327487.0353224,120674,113869
1766327487.0462844,120674,113869
1766327487.0572417,120532,113765
1766327487.0682104,120636,113865
1766327487.0791614,120636,113865
1766327487.0901392,120636,113865
1766327487.101099,120516,113777
1766327487.1120543,120708,113851
1766327487.1230152,120708,113851
1766327487.133992,120611,113821
1766327487.1449466,120758,113899
1766327487.1558988,120758,113899
1766327487.1668584,120758,113899
1766327487.1778126,120747,113885
1766327487.1887655,120847,113937
1766327487.199716,120847,113937
1766327487.2106702,120770,113887
1766327487.22163,120942,113983
1766327487.2325842,120942,113983
1766327487.2435353,120942,113983
1766327487.2544882,120816,113914
1766327487.2654448,121021,114018
1766327487.2763975,121021,114018
1766327487.287349,121021,114018
1766327487.2983112,120835,113905
1766327487.309263,121099,114059
1766327487.320223,121099,114059
1766327487.3311808,120854,113922
1766327487.3421376,121139,114057
1766327487.3530908,121139,114057
1766327487.3640552,121139,114057
1766327487.3750167,120936,113957
1766327487.3859699,121166,114078
1766327487.396923,121166,114078
1766327487.4078748,121166,114078
1766327487.418837,121019,114018
1766327487.429792,121241,114090
1766327487.4407446,121241,114090
1766327487.451701,121077,114027
1766327487.4626555,121243,114094
1766327487.4736276,121243,114094
1766327487.484601,121243,114094
1766327487.4955697,121127,114039
1766327487.5065231,120944,113945
1766327487.5174832,120944,113945
1766327487.5284393,121142,114033
1766327487.5393922,120596,113809
1766327487.5503447,120596,113809
1766327487.5612972,120596,113809
1766327487.5722558,121224,114081
1766327487.5832095,120466,113749
1766327487.5943215,120466,113749
1766327487.6052914,120466,113749
1766327487.6162627,121266,114090
1766327487.6272197,120482,113762
1766327487.638173,120482,113762
1766327487.649127,121104,114013
1766327487.6600826,120500,113763
1766327487.671043,120500,113763
1766327487.6820009,120500,113763
1766327487.6929688,120733,113852
1766327487.703934,120619,113839
1766327487.714895,120619,113839
1766327487.7258565,120619,113839
1766327487.7368116,120542,113774
1766327487.7477639,120735,113904
1766327487.7587159,120735,113904
1766327487.7696772,120476,113748
1766327487.7806323,120746,113890
1766327487.7916844,120746,113890
1766327487.8027484,120746,113890
1766327487.813774,120506,113759
1766327487.8247535,120717,113881
1766327487.835741,120717,113881
1766327487.846745,120559,113773
1766327487.8577049,120794,113911
1766327487.8686728,120794,113911
1766327487.879628,120794,113911
1766327487.890598,120727,113862
1766327487.901557,120881,113938
1766327487.9125106,120881,113938
1766327487.9234757,120881,113938
1766327487.9344292,120792,113886
1766327487.9453833,120987,113982
1766327487.9563391,120987,113982
1766327487.9672983,120749,113908
1766327487.9782555,121038,114008
1766327487.9892082,121038,114008
1766327488.0001621,121038,114008
1766327488.0111158,120771,113894
1766327488.022075,121106,114037
1766327488.0330446,121106,114037
1766327488.0439985,121106,114037
1766327488.054951,120852,113940
1766327488.0659084,121139,114067
1766327488.076863,121139,114067
1766327488.0878148,120927,113956
1766327488.0990055,121191,114081
1766327488.111852,121191,114081
1766327488.122936,121191,114081
1766327488.1340094,120981,113990
1766327488.1451252,121235,114112
1766327488.1562574,121235,114112
1766327488.167358,121062,113986
1766327488.1784527,121249,114101
1766327488.1895678,121249,114101
1766327488.2007856,121249,114101
1766327488.2122896,121106,114021
1766327488.2233853,121001,113975
1766327488.234454,121001,113975
1766327488.2455301,121165,114019
1766327488.2564921,120642,113828
1766327488.2674592,120642,113828
1766327488.2784154,120642,113828
1766327488.289367,121192,114063
1766327488.3003364,120532,113765
1766327488.3112926,120532,113765
1766327488.3223414,120532,113765
1766327488.3333826,121146,114043
1766327488.3444276,120516,113777
1766327488.35547,120516,113777
1766327488.3665159,120819,113898
1766327488.3775551,120611,113821
1766327488.3885894,120611,113821
1766327488.399632,120611,113821
1766327488.410699,120451,113714
1766327488.4217832,120747,113885
1766327488.432844,120747,113885
1766327488.4438946,120302,113655
1766327488.454932,120770,113887
1766327488.465985,120770,113887
1766327488.4770284,120770,113887
1766327488.4880672,120286,113648
1766327488.49914,120816,113914
1766327488.5101829,120816,113914
1766327488.52125,120816,113914
1766327488.5323236,120265,113639
1766327488.5433896,120835,113905
1766327488.5544317,120835,113905
1766327488.5654693,120404,113714
1766327488.5765073,120854,113922
1766327488.587548,120854,113922
1766327488.598674,120854,113922
1766327488.6097224,120516,113768
1766327488.6207654,120936,113957
1766327488.6317887,120936,113957
1766327488.642811,120504,113738
1766327488.6538582,121019,114018
1766327488.6648786,121019,114018
1766327488.675902,121019,114018
1766327488.6869202,120539,113768
1766327488.6979575,121077,114027
1766327488.708984,121077,114027
1766327488.7200034,121077,114027
1766327488.7310822,121077,114027
1766327488.7421193,121127,114039
1766327488.75316,121127,114039
1766327488.7641985,120672,113835
1766327488.7752337,121142,114033
1766327488.7862697,121142,114033
1766327488.7982361,121142,114033
1766327488.8094351,120786,113876
1766327488.8205156,121224,114081
1766327488.831671,121224,114081
1766327488.8427093,120842,113882
1766327488.8537383,121266,114090
1766327488.8648825,121266,114090
1766327488.875936,121266,114090
1766327488.886986,120904,113939
1766327488.8980305,121104,114013
1766327488.909079,121104,114013
1766327488.9201229,120931,113938
1766327488.9312162,120733,113852
1766327488.9422593,120733,113852
1766327488.9532998,120733,113852
1766327488.964361,121013,113980
1766327488.9754179,120542,113774
1766327488.9864576,120542,113774
1766327488.997492,120542,113774
1766327489.0085423,121043,114003
1766327489.0196083,120476,113748
1766327489.0306525,120476,113748
1766327489.0417202,120989,113940
1766327489.0527594,120506,113759
1766327489.0638118,120506,113759
1766327489.074875,120506,113759
1766327489.0859175,120594,113773
1766327489.0969687,120559,113773
1766327489.1080065,120559,113773
1766327489.1190684,120285,113642
1766327489.1301084,120727,113862
1766327489.1411743,120727,113862
1766327489.1522133,120727,113862
1766327489.1632657,120194,113604
1766327489.1743236,120792,113886
1766327489.185366,120792,113886
1766327489.1964045,120792,113886
1766327489.2074444,120188,113605
1766327489.2185006,120749,113908
1766327489.2295542,120749,113908
1766327489.2406273,120220,113615
1766327489.2517016,120771,113894
1766327489.26274,120771,113894
1766327489.2737956,120771,113894
1766327489.2848399,120349,113678
1766327489.2958891,120852,113940
1766327489.3069253,120852,113940
1766327489.3179722,120480,113745
1766327489.3290262,120927,113956
1766327489.3400729,120927,113956
1766327489.3511405,120927,113956
1766327489.3621783,120452,113721
1766327489.3732302,120981,113990
1766327489.3842726,120981,113990
1766327489.3953123,120981,113990
1766327489.4063478,120499,113756
1766327489.4174178,121062,113986
1766327489.4284594,121062,113986
1766327489.4394994,120550,113760
1766327489.450535,121106,114021
1766327489.4615977,121106,114021
1766327489.4726593,121106,114021
1766327489.483707,120634,113801
1766327489.4947515,121165,114019
1766327489.5057867,121165,114019
1766327489.516857,120744,113861
1766327489.527901,121192,114063
1766327489.5389373,121192,114063
1766327489.5499713,121192,114063
1766327489.5610073,120806,113869
1766327489.5720727,121146,114043
1766327489.5831137,121146,114043
1766327489.5943167,121146,114043
1766327489.6054196,120891,113940
1766327489.6164901,120819,113898
1766327489.6275365,120819,113898
1766327489.6385744,120938,113937
1766327489.6496131,120451,113714
1766327489.6606488,120451,113714
1766327489.6716864,120451,113714
1766327489.6827195,120996,113971
1766327489.6937568,120302,113655
1766327489.7047846,120302,113655
1766327489.71582,120999,113964
1766327489.726842,120286,113648
1766327489.7378595,120286,113648
1766327489.748876,120286,113648
1766327489.7598925,121032,113964
1766327489.7709565,120265,113639
